ID,mainStock,Glacial Grocer,Affogato,Frozen Collectives Emporium,Battle Shop,Toy Trunk,Sugar Rush,United Terrafrost Post Office,Plushie Palace,Grooming Parlour,Ralph's Page Turners,Jacobi's Companion Reserve,Snow Jar Igloo,Golden Touch
3221,main,0,0,0,0,0,0,1,0,0,0,0,0,0
3222,main,0,1,0,0,0,0,0,0,0,0,0,0,0
3223,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3224,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3225,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3226,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3227,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3228,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3229,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3230,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3231,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3232,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3233,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3234,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3235,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3236,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3237,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3238,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3239,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3241,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3242,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3243,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3244,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3245,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3246,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3247,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3248,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3249,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3250,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3251,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3252,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3253,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3254,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3255,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3256,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3257,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3258,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3259,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3260,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3261,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3262,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3263,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3264,Novitaria,1,1,1,1,1,1,1,1,1,1,1,0,0
3265,Novitaria,1,1,1,1,1,1,1,1,1,1,1,0,0
3266,Novitaria,1,1,1,1,1,1,1,1,1,1,1,0,0
3267,Novitaria,1,1,1,1,1,1,1,1,1,1,1,0,0
3268,Novitaria,1,1,1,1,1,1,1,1,1,1,1,0,0
3269,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3270,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3271,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3272,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3273,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3274,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3275,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3276,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3277,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3278,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3279,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3280,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3281,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3282,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3283,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3284,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3285,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3286,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3287,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3288,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3289,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3290,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3291,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3292,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3293,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3294,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3295,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3296,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3297,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3298,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3299,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3301,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,main,0,0,0,0,1,0,0,0,0,0,0,0,0
3304,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3305,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3306,main,0,0,0,0,0,0,0,0,0,1,0,0,0
3307,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3308,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3309,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3310,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3311,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3312,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3313,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3314,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3315,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3316,main,0,0,0,0,0,0,0,0,0,0,0,1,0
3317,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3318,main,0,0,0,0,1,0,0,0,0,0,0,0,0
3319,main,0,0,0,0,1,0,0,0,0,0,0,0,0
3320,main,0,0,0,0,1,0,0,0,0,0,0,0,0
3321,main,0,0,0,0,1,0,0,0,0,0,0,0,0
3322,main,0,0,0,0,0,0,0,0,0,0,0,1,0
3323,main,0,0,0,0,0,1,0,0,0,0,0,0,0
3324,main,0,0,0,0,0,1,0,0,0,0,0,0,0
3325,main,0,0,0,0,0,0,0,0,0,0,0,1,0
3326,main,0,0,0,0,0,0,0,0,0,0,0,1,0
3327,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3328,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3329,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3330,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3331,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3332,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3333,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3334,main,0,0,0,0,0,1,0,0,0,0,0,0,0
3335,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3336,main,0,0,0,0,1,0,0,0,0,0,0,0,0
3337,main,0,0,0,0,0,0,0,0,0,1,0,0,0
3338,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3339,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3340,main,0,0,0,0,0,1,0,0,0,0,0,0,0
3341,main,0,0,0,0,0,1,0,0,0,0,0,0,0
3342,main,0,0,0,0,0,1,0,0,0,0,0,0,0
3343,main,0,0,0,0,0,1,0,0,0,0,0,0,0
3344,main,0,0,0,0,0,1,0,0,0,0,0,0,0
3345,main,0,0,0,0,0,1,0,0,0,0,0,0,0
3346,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3347,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3348,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3349,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3350,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3351,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3352,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3353,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3354,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3355,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3356,main,0,0,0,0,0,0,0,0,0,1,0,0,0
3357,main,0,0,0,0,0,0,0,0,0,1,0,0,0
3358,main,0,0,0,0,0,0,0,0,0,1,0,0,0
3359,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3360,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3361,main,0,0,0,0,1,0,0,0,0,0,0,0,0
3362,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3363,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3364,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3365,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3366,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3367,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3368,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3369,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3370,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3371,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3372,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3373,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3374,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3375,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3376,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3377,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3378,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3379,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3380,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3381,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3382,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3383,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3384,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3385,main,0,0,0,0,0,0,0,0,0,0,0,1,0
3386,main,0,0,0,1,0,0,0,0,0,0,0,0,0
3387,main,0,0,0,0,0,1,0,0,0,0,0,0,0
3388,main,0,0,0,0,0,1,0,0,0,0,0,0,0
3389,main,0,0,0,0,0,1,0,0,0,0,0,0,0
3390,main,0,0,0,0,0,1,0,0,0,0,0,0,0
3391,main,0,0,0,0,0,1,0,0,0,0,0,0,0
3392,main,0,0,0,0,0,1,0,0,0,0,0,0,0
3393,main,0,0,0,0,0,1,0,0,0,0,0,0,0
3394,main,0,0,0,0,0,1,0,0,0,0,0,0,0
3395,main,0,0,0,0,0,1,0,0,0,0,0,0,0
3396,main,0,0,0,0,0,1,0,0,0,0,0,0,0
3397,main,0,0,0,0,0,1,0,0,0,0,0,0,0
3398,main,0,0,0,0,0,1,0,0,0,0,0,0,0
3399,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3400,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3401,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3402,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3403,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3404,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3405,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3406,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3407,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3408,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3409,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3410,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3411,main,0,0,0,0,0,0,0,0,0,1,0,0,0
3412,main,0,0,0,0,0,0,1,0,0,0,0,0,0
3413,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3414,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3415,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3416,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3417,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3418,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3419,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3420,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3421,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3422,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3423,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3424,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3425,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3426,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3427,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3428,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3429,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3430,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3431,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3432,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3433,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3434,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3435,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3436,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3437,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3438,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3439,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3440,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3441,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3442,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3443,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3444,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3445,main,0,0,0,0,1,0,0,0,0,0,0,0,0
3446,main,0,0,0,0,1,0,0,0,0,0,0,0,0
3447,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3448,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3449,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3450,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3451,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3452,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3453,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3454,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3455,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3456,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3457,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3458,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3459,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3460,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3461,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3462,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3463,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3464,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3465,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3466,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3467,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3468,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3469,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3470,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3471,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3472,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3473,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3474,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3475,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3476,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3477,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3478,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3479,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3480,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3481,main,0,0,0,0,0,0,0,0,0,1,0,0,0
3482,main,0,1,0,0,0,0,0,0,0,0,0,0,0
3483,main,0,1,0,0,0,0,0,0,0,0,0,0,0
3484,main,0,1,0,0,0,0,0,0,0,0,0,0,0
3485,main,0,1,0,0,0,0,0,0,0,0,0,0,0
3486,main,0,1,0,0,0,0,0,0,0,0,0,0,0
3487,main,0,1,0,0,0,0,0,0,0,0,0,0,0
3488,main,0,0,0,0,1,0,0,0,0,0,0,0,0
3489,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3490,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3491,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3492,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3493,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3494,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3495,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3496,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3497,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3498,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3499,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3500,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3501,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3502,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3503,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3504,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3505,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3506,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3507,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3508,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3509,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3510,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3511,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3512,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3513,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3514,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3515,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3516,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3517,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3518,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3519,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3520,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3521,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3522,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3523,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3524,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3525,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3526,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3527,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3528,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3531,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3532,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3533,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3534,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3535,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3536,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3537,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3538,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3539,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3540,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3541,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3542,main,0,0,0,0,0,0,0,0,0,1,0,0,0
3543,main,0,0,0,0,0,0,0,0,0,1,0,0,0
3544,main,0,0,0,0,0,0,0,0,0,1,0,0,0
3545,main,0,0,0,0,0,0,0,0,0,1,0,0,0
3546,main,0,0,0,0,0,0,0,0,0,1,0,0,0
3547,main,0,0,0,0,0,0,0,0,0,1,0,0,0
3548,main,0,0,0,0,0,0,0,0,0,1,0,0,0
3549,main,0,0,0,0,0,0,0,0,0,1,0,0,0
3550,main,0,0,0,0,0,0,0,0,0,1,0,0,0
3551,main,0,0,0,0,0,0,0,0,0,1,0,0,0
3552,main,0,0,0,1,0,0,0,0,0,0,0,0,0
3553,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3554,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3555,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3556,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3557,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3558,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3559,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3560,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3561,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3562,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3563,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3564,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3565,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3566,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3567,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3568,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3569,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3570,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3571,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3572,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3573,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3574,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3575,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3576,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3577,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3578,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3579,main,0,0,0,0,1,0,0,0,0,0,0,0,0
3580,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3581,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3582,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3583,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3584,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3585,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3586,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3587,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3588,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3589,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3590,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3591,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3592,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3593,main,0,0,0,0,0,0,0,0,1,0,0,0,0
3594,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3595,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3596,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3597,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3598,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3599,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3601,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3602,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3603,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3604,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3605,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3606,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3607,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3608,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3609,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3610,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3611,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3612,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3613,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3614,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3615,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3616,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3617,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3618,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3619,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3620,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3621,main,0,0,0,0,0,0,0,0,0,0,0,1,0
3622,main,0,0,0,0,0,0,0,0,0,0,0,1,0
3623,main,0,0,0,0,0,0,0,0,0,0,0,1,0
3624,main,0,0,0,0,0,0,0,0,0,0,0,1,0
3625,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3626,main,0,0,0,0,0,0,0,1,0,0,0,0,0
3627,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3628,main,0,0,0,0,1,0,0,0,0,0,0,0,0
3629,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3630,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3631,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3632,main,0,0,1,0,0,0,0,0,0,0,0,0,0
3633,main,0,0,0,0,0,0,1,0,0,0,0,0,0
3634,main,0,0,0,0,0,0,0,0,0,0,0,1,0
3635,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3636,main,0,0,0,0,0,0,0,0,0,0,0,1,0
3637,main,0,0,0,0,0,0,0,0,0,0,0,1,0
3638,main,0,0,0,0,0,0,0,0,0,0,0,1,0
3639,main,0,0,0,0,0,0,0,0,0,0,0,1,0
3640,main,0,0,0,0,0,0,0,0,0,0,0,1,0
3641,main,0,0,0,0,0,0,0,0,0,0,0,1,0
3642,main,0,0,0,0,0,0,0,0,0,0,0,1,0
3643,main,0,0,0,0,0,0,0,0,0,0,0,1,0
3644,main,0,0,0,0,0,0,0,0,0,0,0,1,0
3645,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3646,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3647,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3648,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3649,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3650,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3651,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3652,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3653,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3654,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3655,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3656,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3657,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3658,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3659,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3660,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3661,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3662,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3663,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3664,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3665,none,0,0,0,0,0,0,0,0,0,0,0,0,0
3666,none,0,0,0,0,0,0,0,0,0,0,0,0,0
